MinCut number | Number of graphs
            7 |               0
            8 |               0
            9 |               0
           10 |              13
           11 |             145
           12 |             310
           13 |             592
           14 |            2505
           15 |            3161
           16 |            2782
           17 |            2048
           18 |            1462
           19 |             967
           20 |             541
           21 |             263
           22 |             138
           23 |              48
           24 |              19
           25 |               4
           26 |               1
           27 |               0
           28 |               1
           29 |               0
           30 |               0
           31 |               0
           32 |               0
           33 |               0
           34 |               0
           35 |               0
           36 |               0
           37 |               0
           38 |               0
           39 |               0
           40 |               0
           41 |               0
           42 |               0
           43 |               0
           44 |               0
           45 |               0
           46 |               0
           47 |               0
           48 |               0
           49 |               0
           50 |               0
           51 |               0
           52 |               0
           53 |               0
           54 |               0
           55 |               0
           56 |               0
