graph20_20_618.txt: 
Min Cuts: 53 
R Size | Number of Cuts
    13 |             3
    14 |             2
    15 |             0
    16 |             1
    17 |             0
    18 |             1
    19 |             0

graph20_20_371.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             5
     3 |             6
     4 |             4
     5 |             6
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             4
    11 |             3
    12 |             1
    13 |             3
    14 |             1
    15 |             1
    16 |             1
    17 |             2
    18 |             1
    19 |             0

graph20_20_912.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            12
     2 |             9
     3 |             5
     4 |             7
     5 |             5
     6 |             3
     7 |             4
     8 |             2
     9 |             1
    10 |             2
    11 |             0
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_20_119.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             5
     4 |             2
     5 |             3
     6 |             2
     7 |             4
     8 |             2
     9 |             5
    10 |             6
    11 |             3
    12 |             3
    13 |             3
    14 |             2
    15 |             1
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_20_625.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            11
     2 |             4
     3 |             6
     4 |             5
     5 |             5
     6 |             4
     7 |             2
     8 |             6
     9 |             3
    10 |             1
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             0
    18 |             1
    19 |             0

graph20_20_174.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             9
     3 |             6
     4 |             6
     5 |             2
     6 |             3
     7 |             5
     8 |             5
     9 |             1
    10 |             4
    11 |             3
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_212.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             8
     3 |             3
     4 |             3
     5 |             3
     6 |             2
     7 |             1
     8 |             5
     9 |             4
    10 |             4
    11 |             4
    12 |             3
    13 |             3
    14 |             2
    15 |             1
    16 |             0
    17 |             0
    18 |             0
    19 |             0

graph20_20_916.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             7
     3 |             5
     4 |             7
     5 |             4
     6 |             5
     7 |             3
     8 |             4
     9 |             2
    10 |             2
    11 |             3
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_636.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             5
     3 |             6
     4 |             5
     5 |             6
     6 |             4
     7 |             3
     8 |             5
     9 |             3
    10 |             1
    11 |             2
    12 |             1
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_780.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             5
     2 |             5
     3 |             4
     4 |             5
     5 |             4
     6 |             5
     7 |             5
     8 |             2
     9 |             3
    10 |             2
    11 |             4
    12 |             2
    13 |             2
    14 |             1
    15 |             2
    16 |             3
    17 |             0
    18 |             1
    19 |             0

graph20_20_149.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             4
     4 |             5
     5 |             4
     6 |             2
     7 |             2
     8 |             4
     9 |             4
    10 |             5
    11 |             2
    12 |             2
    13 |             3
    14 |             3
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_323.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             6
     3 |             2
     4 |             3
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             4
    11 |             2
    12 |             3
    13 |             3
    14 |             3
    15 |             0
    16 |             3
    17 |             1
    18 |             0
    19 |             0

graph20_20_191.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            13
     2 |            10
     3 |             6
     4 |             3
     5 |             4
     6 |             4
     7 |             1
     8 |             2
     9 |             3
    10 |             1
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             0
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_818.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             9
     3 |             6
     4 |             5
     5 |             4
     6 |             2
     7 |             2
     8 |             4
     9 |             3
    10 |             4
    11 |             1
    12 |             4
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_81.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             8
     3 |             4
     4 |             4
     5 |             4
     6 |             4
     7 |             4
     8 |             2
     9 |             4
    10 |             5
    11 |             3
    12 |             3
    13 |             2
    14 |             1
    15 |             2
    16 |             0
    17 |             2
    18 |             0
    19 |             0

graph20_20_791.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            12
     2 |             7
     3 |             6
     4 |             6
     5 |             4
     6 |             4
     7 |             4
     8 |             0
     9 |             2
    10 |             1
    11 |             1
    12 |             0
    13 |             3
    14 |             2
    15 |             2
    16 |             1
    17 |             0
    18 |             1
    19 |             0

graph20_20_307.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             7
     3 |             5
     4 |             2
     5 |             2
     6 |             5
     7 |             2
     8 |             3
     9 |             3
    10 |             4
    11 |             1
    12 |             3
    13 |             3
    14 |             3
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_822.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             6
     4 |             3
     5 |             3
     6 |             6
     7 |             6
     8 |             4
     9 |             2
    10 |             0
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_306.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             8
     3 |             8
     4 |             6
     5 |             3
     6 |             4
     7 |             3
     8 |             0
     9 |             2
    10 |             1
    11 |             1
    12 |             1
    13 |             1
    14 |             0
    15 |             4
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_514.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            12
     2 |            10
     3 |             5
     4 |             5
     5 |             4
     6 |             2
     7 |             2
     8 |             1
     9 |             4
    10 |             1
    11 |             3
    12 |             1
    13 |             0
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_600.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             3
     4 |             4
     5 |             3
     6 |             2
     7 |             4
     8 |             4
     9 |             4
    10 |             4
    11 |             4
    12 |             3
    13 |             1
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_20_152.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             8
     3 |             6
     4 |             3
     5 |             3
     6 |             2
     7 |             5
     8 |             1
     9 |             5
    10 |             1
    11 |             4
    12 |             3
    13 |             3
    14 |             3
    15 |             0
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_812.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             9
     3 |             3
     4 |             6
     5 |             2
     6 |             3
     7 |             3
     8 |             4
     9 |             2
    10 |             2
    11 |             2
    12 |             3
    13 |             2
    14 |             1
    15 |             1
    16 |             1
    17 |             2
    18 |             0
    19 |             0

graph20_20_331.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             3
     4 |             3
     5 |             2
     6 |             4
     7 |             3
     8 |             4
     9 |             4
    10 |             4
    11 |             4
    12 |             1
    13 |             3
    14 |             3
    15 |             2
    16 |             0
    17 |             2
    18 |             0
    19 |             0

graph20_20_926.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             6
     3 |             6
     4 |             5
     5 |             5
     6 |             4
     7 |             3
     8 |             3
     9 |             4
    10 |             2
    11 |             1
    12 |             1
    13 |             2
    14 |             1
    15 |             2
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_531.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            14
     2 |            10
     3 |             6
     4 |             1
     5 |             0
     6 |             4
     7 |             2
     8 |             5
     9 |             3
    10 |             3
    11 |             0
    12 |             3
    13 |             1
    14 |             1
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_576.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            11
     2 |             4
     3 |             6
     4 |             6
     5 |             4
     6 |             3
     7 |             5
     8 |             1
     9 |             3
    10 |             1
    11 |             1
    12 |             0
    13 |             3
    14 |             3
    15 |             1
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_20_6.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             6
     4 |             6
     5 |             7
     6 |             5
     7 |             3
     8 |             3
     9 |             3
    10 |             1
    11 |             1
    12 |             1
    13 |             0
    14 |             2
    15 |             0
    16 |             3
    17 |             2
    18 |             1
    19 |             0

graph20_20_30.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             7
     4 |             3
     5 |             4
     6 |             3
     7 |             4
     8 |             2
     9 |             3
    10 |             2
    11 |             2
    12 |             4
    13 |             1
    14 |             4
    15 |             3
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_155.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            12
     2 |             6
     3 |             6
     4 |             6
     5 |             4
     6 |             4
     7 |             1
     8 |             3
     9 |             0
    10 |             3
    11 |             3
    12 |             2
    13 |             2
    14 |             1
    15 |             0
    16 |             2
    17 |             0
    18 |             0
    19 |             0

graph20_20_366.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             8
     3 |             9
     4 |             4
     5 |             3
     6 |             3
     7 |             4
     8 |             3
     9 |             1
    10 |             1
    11 |             1
    12 |             0
    13 |             2
    14 |             1
    15 |             3
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_667.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             6
     4 |             6
     5 |             5
     6 |             3
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             3
    13 |             2
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             0

graph20_20_765.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             6
     3 |             5
     4 |             4
     5 |             3
     6 |             3
     7 |             4
     8 |             4
     9 |             4
    10 |             4
    11 |             2
    12 |             1
    13 |             1
    14 |             1
    15 |             3
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_930.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             8
     4 |             4
     5 |             4
     6 |             4
     7 |             5
     8 |             1
     9 |             4
    10 |             3
    11 |             0
    12 |             1
    13 |             2
    14 |             1
    15 |             4
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_20_961.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             7
     3 |             9
     4 |             6
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             3
    10 |             3
    11 |             1
    12 |             1
    13 |             3
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_271.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            11
     2 |            11
     3 |             6
     4 |             5
     5 |             6
     6 |             4
     7 |             1
     8 |             1
     9 |             3
    10 |             1
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             2
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_495.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             6
     3 |             3
     4 |             6
     5 |             5
     6 |             2
     7 |             4
     8 |             3
     9 |             3
    10 |             4
    11 |             2
    12 |             2
    13 |             1
    14 |             3
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_522.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             4
     4 |             3
     5 |             7
     6 |             4
     7 |             1
     8 |             4
     9 |             3
    10 |             3
    11 |             1
    12 |             3
    13 |             3
    14 |             1
    15 |             3
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_20_67.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             3
     3 |             5
     4 |             5
     5 |             5
     6 |             4
     7 |             4
     8 |             2
     9 |             3
    10 |             3
    11 |             1
    12 |             2
    13 |             2
    14 |             1
    15 |             3
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_254.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             5
     4 |             3
     5 |             4
     6 |             3
     7 |             5
     8 |             2
     9 |             6
    10 |             1
    11 |             3
    12 |             3
    13 |             2
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_483.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             6
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             4
     9 |             3
    10 |             2
    11 |             3
    12 |             2
    13 |             1
    14 |             2
    15 |             1
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_20_217.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            11
     2 |             6
     3 |             4
     4 |             5
     5 |             4
     6 |             2
     7 |             2
     8 |             4
     9 |             4
    10 |             2
    11 |             4
    12 |             2
    13 |             1
    14 |             2
    15 |             2
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_963.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             6
     4 |             6
     5 |             3
     6 |             3
     7 |             5
     8 |             2
     9 |             3
    10 |             2
    11 |             1
    12 |             3
    13 |             4
    14 |             3
    15 |             1
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_246.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |            10
     2 |             5
     3 |             5
     4 |             5
     5 |             4
     6 |             3
     7 |             4
     8 |             2
     9 |             2
    10 |             1
    11 |             1
    12 |             4
    13 |             0
    14 |             2
    15 |             2
    16 |             2
    17 |             2
    18 |             0
    19 |             0

graph20_20_859.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             3
     4 |             5
     5 |             6
     6 |             3
     7 |             4
     8 |             5
     9 |             1
    10 |             1
    11 |             3
    12 |             2
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_896.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             5
     4 |             4
     5 |             7
     6 |             3
     7 |             4
     8 |             2
     9 |             5
    10 |             1
    11 |             3
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_695.txt: 
Min Cuts: 69 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             4
     4 |             5
     5 |             3
     6 |             4
     7 |             3
     8 |             4
     9 |             6
    10 |             1
    11 |             2
    12 |             4
    13 |             1
    14 |             2
    15 |             2
    16 |             0
    17 |             2
    18 |             1
    19 |             0

graph20_20_606.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             5
     4 |             7
     5 |             6
     6 |             2
     7 |             3
     8 |             5
     9 |             3
    10 |             3
    11 |             3
    12 |             2
    13 |             1
    14 |             1
    15 |             2
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_771.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             4
     4 |             7
     5 |             6
     6 |             5
     7 |             2
     8 |             4
     9 |             2
    10 |             2
    11 |             1
    12 |             2
    13 |             3
    14 |             1
    15 |             3
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_259.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             5
     4 |             5
     5 |             4
     6 |             3
     7 |             4
     8 |             5
     9 |             1
    10 |             1
    11 |             3
    12 |             2
    13 |             0
    14 |             0
    15 |             3
    16 |             3
    17 |             0
    18 |             1
    19 |             0

graph20_20_722.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             6
     2 |             7
     3 |             5
     4 |             4
     5 |             1
     6 |             3
     7 |             5
     8 |             4
     9 |             3
    10 |             3
    11 |             2
    12 |             3
    13 |             1
    14 |             2
    15 |             1
    16 |             3
    17 |             1
    18 |             0
    19 |             0

graph20_20_520.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            10
     2 |             9
     3 |             5
     4 |             4
     5 |             2
     6 |             3
     7 |             3
     8 |             3
     9 |             4
    10 |             5
    11 |             2
    12 |             3
    13 |             2
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_587.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             6
     2 |             9
     3 |             7
     4 |             5
     5 |             5
     6 |             3
     7 |             5
     8 |             1
     9 |             1
    10 |             3
    11 |             4
    12 |             1
    13 |             3
    14 |             2
    15 |             0
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_223.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             7
     4 |             3
     5 |             4
     6 |             3
     7 |             4
     8 |             3
     9 |             3
    10 |             2
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             2
    18 |             1
    19 |             0

graph20_20_620.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             4
     2 |             4
     3 |             4
     4 |             6
     5 |             5
     6 |             5
     7 |             3
     8 |             5
     9 |             3
    10 |             4
    11 |             3
    12 |             2
    13 |             2
    14 |             3
    15 |             2
    16 |             1
    17 |             2
    18 |             0
    19 |             0

graph20_20_70.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             4
     3 |             3
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             5
    10 |             4
    11 |             4
    12 |             4
    13 |             3
    14 |             2
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_20_735.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             6
     4 |             5
     5 |             2
     6 |             2
     7 |             6
     8 |             5
     9 |             4
    10 |             4
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             1
    17 |             1
    18 |             0
    19 |             0

graph20_20_131.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             6
     4 |             5
     5 |             5
     6 |             6
     7 |             4
     8 |             2
     9 |             2
    10 |             2
    11 |             2
    12 |             0
    13 |             4
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_918.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            12
     2 |            10
     3 |             6
     4 |             3
     5 |             3
     6 |             3
     7 |             2
     8 |             3
     9 |             2
    10 |             3
    11 |             2
    12 |             2
    13 |             0
    14 |             1
    15 |             2
    16 |             0
    17 |             1
    18 |             1
    19 |             0

graph20_20_3.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            11
     2 |             4
     3 |             5
     4 |             5
     5 |             3
     6 |             4
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             4
    12 |             1
    13 |             3
    14 |             2
    15 |             1
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_132.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             6
     4 |             5
     5 |             4
     6 |             4
     7 |             2
     8 |             3
     9 |             4
    10 |             3
    11 |             3
    12 |             1
    13 |             1
    14 |             3
    15 |             1
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_391.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             2
     4 |             6
     5 |             5
     6 |             3
     7 |             3
     8 |             2
     9 |             3
    10 |             3
    11 |             4
    12 |             2
    13 |             1
    14 |             3
    15 |             2
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_324.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             6
     2 |             4
     3 |             5
     4 |             5
     5 |             4
     6 |             5
     7 |             3
     8 |             4
     9 |             4
    10 |             4
    11 |             2
    12 |             4
    13 |             3
    14 |             2
    15 |             2
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_690.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             9
     3 |             4
     4 |             6
     5 |             5
     6 |             3
     7 |             5
     8 |             2
     9 |             3
    10 |             1
    11 |             1
    12 |             2
    13 |             2
    14 |             2
    15 |             1
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_20_797.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             9
     2 |             7
     3 |             4
     4 |             3
     5 |             3
     6 |             2
     7 |             5
     8 |             3
     9 |             4
    10 |             2
    11 |             3
    12 |             3
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_938.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             6
     2 |             8
     3 |             5
     4 |             6
     5 |             4
     6 |             2
     7 |             4
     8 |             5
     9 |             2
    10 |             2
    11 |             2
    12 |             2
    13 |             3
    14 |             1
    15 |             2
    16 |             1
    17 |             2
    18 |             1
    19 |             0

graph20_20_861.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            12
     2 |            10
     3 |             6
     4 |             4
     5 |             3
     6 |             2
     7 |             2
     8 |             4
     9 |             1
    10 |             3
    11 |             3
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             1
    19 |             0

graph20_20_751.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             6
     4 |             6
     5 |             1
     6 |             6
     7 |             4
     8 |             1
     9 |             3
    10 |             3
    11 |             4
    12 |             4
    13 |             2
    14 |             2
    15 |             0
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_554.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             8
     4 |             6
     5 |             7
     6 |             4
     7 |             3
     8 |             2
     9 |             2
    10 |             3
    11 |             2
    12 |             0
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_549.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             9
     3 |             7
     4 |             6
     5 |             6
     6 |             2
     7 |             3
     8 |             2
     9 |             2
    10 |             3
    11 |             1
    12 |             1
    13 |             1
    14 |             1
    15 |             1
    16 |             3
    17 |             1
    18 |             0
    19 |             0

graph20_20_526.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            11
     2 |             8
     3 |             9
     4 |             6
     5 |             4
     6 |             4
     7 |             3
     8 |             3
     9 |             0
    10 |             1
    11 |             1
    12 |             3
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             1
    18 |             0
    19 |             0

graph20_20_657.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            10
     2 |             7
     3 |             5
     4 |             4
     5 |             5
     6 |             2
     7 |             4
     8 |             2
     9 |             2
    10 |             5
    11 |             1
    12 |             3
    13 |             3
    14 |             1
    15 |             2
    16 |             0
    17 |             0
    18 |             1
    19 |             0

graph20_20_925.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            10
     2 |             6
     3 |             5
     4 |             4
     5 |             6
     6 |             5
     7 |             2
     8 |             3
     9 |             2
    10 |             2
    11 |             1
    12 |             1
    13 |             4
    14 |             2
    15 |             3
    16 |             0
    17 |             2
    18 |             0
    19 |             0

graph20_20_479.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             5
     4 |             5
     5 |             4
     6 |             2
     7 |             6
     8 |             1
     9 |             2
    10 |             3
    11 |             4
    12 |             3
    13 |             2
    14 |             1
    15 |             2
    16 |             2
    17 |             2
    18 |             1
    19 |             0

graph20_20_787.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            11
     2 |             4
     3 |             7
     4 |             5
     5 |             4
     6 |             4
     7 |             2
     8 |             3
     9 |             3
    10 |             1
    11 |             3
    12 |             1
    13 |             2
    14 |             2
    15 |             1
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_881.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            10
     2 |             8
     3 |             3
     4 |             8
     5 |             3
     6 |             4
     7 |             1
     8 |             1
     9 |             4
    10 |             1
    11 |             2
    12 |             2
    13 |             2
    14 |             2
    15 |             2
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_274.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            10
     2 |             6
     3 |             7
     4 |             5
     5 |             5
     6 |             4
     7 |             0
     8 |             3
     9 |             2
    10 |             0
    11 |             3
    12 |             2
    13 |             2
    14 |             1
    15 |             2
    16 |             0
    17 |             2
    18 |             1
    19 |             0

graph20_20_113.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             9
     2 |             8
     3 |             4
     4 |             4
     5 |             4
     6 |             3
     7 |             3
     8 |             3
     9 |             4
    10 |             3
    11 |             2
    12 |             2
    13 |             1
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             1
    19 |             0

graph20_20_873.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            10
     2 |             7
     3 |             6
     4 |             3
     5 |             4
     6 |             5
     7 |             5
     8 |             3
     9 |             2
    10 |             3
    11 |             0
    12 |             4
    13 |             3
    14 |             1
    15 |             2
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_325.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             7
     2 |             6
     3 |             4
     4 |             4
     5 |             4
     6 |             4
     7 |             5
     8 |             4
     9 |             2
    10 |             2
    11 |             2
    12 |             4
    13 |             3
    14 |             3
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |             0

graph20_20_167.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             9
     2 |             6
     3 |             5
     4 |             2
     5 |             5
     6 |             5
     7 |             2
     8 |             3
     9 |             3
    10 |             4
    11 |             3
    12 |             1
    13 |             5
    14 |             3
    15 |             2
    16 |             1
    17 |             0
    18 |             1
    19 |             0

graph20_20_320.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |            11
     2 |             9
     3 |             2
     4 |             6
     5 |             1
     6 |             3
     7 |             5
     8 |             2
     9 |             3
    10 |             0
    11 |             3
    12 |             2
    13 |             3
    14 |             1
    15 |             2
    16 |             2
    17 |             1
    18 |             1
    19 |             0

graph20_20_104.txt: 
Min Cuts: 70 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             5
     4 |             5
     5 |             3
     6 |             6
     7 |             4
     8 |             4
     9 |             3
    10 |             1
    11 |             2
    12 |             1
    13 |             2
    14 |             1
    15 |             1
