graph20_70_802.txt: 
Min Cuts: 32 
S Size | Number of Cuts
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |            11

graph20_70_398.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            30
     2 |            17
     3 |             8
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             2
    19 |             6

graph20_70_108.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            40
     2 |            14
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             2
    19 |            11

graph20_70_32.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            41
     2 |            12
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             0
    19 |            14

graph20_70_254.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            45
     2 |             1
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             1
    18 |             4
    19 |            11

graph20_70_442.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            46
     2 |             4
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             6
    19 |             9

graph20_70_755.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            42
     2 |            11
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             3
    19 |             9

graph20_70_789.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            51
     2 |             5
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            10

graph20_70_603.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            33
     2 |            12
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             4
    19 |            13

graph20_70_780.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            36
     2 |            11
     3 |             6
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            10

graph20_70_423.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            31
     2 |            16
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |            13

graph20_70_589.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            39
     2 |            12
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            11

graph20_70_891.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            45
     2 |             7
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             5
    19 |             9

graph20_70_541.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            36
     2 |             4
     3 |            13
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             0
    18 |             6
    19 |             7

graph20_70_259.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            28
     2 |             7
     3 |            14
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             2
    15 |             2
    16 |             1
    17 |             0
    18 |             2
    19 |            11

graph20_70_431.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            28
     2 |            16
     3 |             1
     4 |             5
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             7
    19 |             9

graph20_70_693.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            37
     2 |             2
     3 |             2
     4 |             8
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             4
    18 |             5
    19 |             8

graph20_70_33.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            32
     2 |            18
     3 |             5
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            12

graph20_70_978.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            27
     2 |            18
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             3
    17 |             4
    18 |             4
    19 |             8

graph20_70_862.txt: 
Min Cuts: 68 
S Size | Number of Cuts
     1 |            48
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             2
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |             8

graph20_70_606.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            42
     2 |            10
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            14

graph20_70_639.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            45
     2 |             5
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             3
    19 |            13

graph20_70_412.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            53
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |             9

graph20_70_754.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            43
     2 |            11
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             3
    18 |             2
    19 |             9

graph20_70_840.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            36
     2 |            11
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             3
    16 |             3
    17 |             2
    18 |             4
    19 |             7

graph20_70_415.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            38
     2 |            19
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            10

graph20_70_285.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            34
     2 |            15
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             3
    19 |            11

graph20_70_721.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            44
     2 |             8
     3 |             0
     4 |             0
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |            12

graph20_70_956.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            32
     2 |            21
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             5
    19 |             9

graph20_70_872.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            41
     2 |             7
     3 |             0
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             3
    19 |            12

graph20_70_120.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            48
     2 |             4
     3 |             0
     4 |             0
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            10

graph20_70_925.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            38
     2 |             7
     3 |             2
     4 |             5
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             6
    19 |             7

graph20_70_673.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            31
     2 |            12
     3 |             5
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |            14

graph20_70_715.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            41
     2 |             6
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             2
    19 |            14

graph20_70_333.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            47
     2 |             3
     3 |             1
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             4
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             2
    19 |             6

graph20_70_70.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            28
     2 |            19
     3 |             2
     4 |             6
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             0
    18 |             3
    19 |             9

graph20_70_434.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            46
     2 |             0
     3 |             8
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            11

graph20_70_96.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            47
     2 |             3
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             3
    18 |             6
    19 |             5

graph20_70_717.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            46
     2 |             6
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             3
    18 |             2
    19 |            11

graph20_70_417.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            37
     2 |            16
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            12

graph20_70_402.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            45
     2 |             9
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             1
    18 |             3
    19 |             9

graph20_70_738.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            51
     2 |             1
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             0
    19 |            14

graph20_70_355.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            31
     2 |            11
     3 |            10
     4 |             2
     5 |             0
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |             9

graph20_70_617.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            48
     2 |             0
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            12

graph20_70_608.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            24
     2 |            12
     3 |             8
     4 |             3
     5 |             4
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             3
    19 |            10

graph20_70_199.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            56
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            10

graph20_70_8.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            35
     2 |            14
     3 |             4
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             3
    18 |             3
    19 |             6

graph20_70_197.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            34
     2 |            15
     3 |             0
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             3
    12 |             2
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             2
    18 |             4
    19 |             6

graph20_70_517.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            28
     2 |            11
     3 |            11
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             2
    18 |             3
    19 |             8

graph20_70_72.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            35
     2 |            18
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            15

graph20_70_582.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            44
     2 |             8
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             0
    19 |            16

graph20_70_501.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            43
     2 |             8
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             2
    15 |             1
    16 |             1
    17 |             3
    18 |             4
    19 |             7

graph20_70_234.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            38
     2 |            12
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             3
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             2
    19 |             7

graph20_70_999.txt: 
Min Cuts: 69 
S Size | Number of Cuts
     1 |            26
     2 |             5
     3 |             9
     4 |             7
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            14

graph20_70_410.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            43
     2 |             7
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             4
    14 |             0
    15 |             0
    16 |             2
    17 |             0
    18 |             2
    19 |             9

graph20_70_656.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            44
     2 |            13
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |             9

graph20_70_74.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            42
     2 |            11
     3 |             5
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            11

graph20_70_304.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            36
     2 |            12
     3 |             1
     4 |             3
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             2
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             2
    19 |            10

graph20_70_955.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            29
     2 |            20
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             1
    16 |             2
    17 |             3
    18 |             4
    19 |             7

graph20_70_661.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            35
     2 |            14
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            14

graph20_70_907.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            39
     2 |             9
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             7
    19 |            10

graph20_70_568.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            31
     2 |            12
     3 |             1
     4 |             6
     5 |             4
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             7
    19 |             9

graph20_70_244.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            50
     2 |             4
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            13

graph20_70_795.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            25
     2 |            26
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             3
    17 |             2
    18 |             4
    19 |             8

graph20_70_284.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            45
     2 |            10
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             2
    19 |             8

graph20_70_253.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            38
     2 |             9
     3 |             5
     4 |             0
     5 |             2
     6 |             0
     7 |             0
     8 |             3
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |            10

graph20_70_314.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            27
     2 |             6
     3 |             1
     4 |             1
     5 |             0
     6 |             1
     7 |             3
     8 |             4
     9 |             7
    10 |             6
    11 |             1
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             0
    19 |            12

graph20_70_596.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            28
     2 |            20
     3 |             3
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             4
    19 |             8

graph20_70_162.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            44
     2 |             8
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             1
    19 |            13

graph20_70_920.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            43
     2 |             2
     3 |             5
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             4
    19 |            12

graph20_70_630.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            22
     2 |             4
     3 |             3
     4 |            11
     5 |             0
     6 |             0
     7 |             1
     8 |             8
     9 |             1
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             2
    15 |             0
    16 |             1
    17 |             1
    18 |             2
    19 |            12

graph20_70_367.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            43
     2 |             6
     3 |             5
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             2
    18 |             1
    19 |            11

graph20_70_161.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            41
     2 |            11
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             0
    17 |             0
    18 |             2
    19 |            14

graph20_70_372.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            38
     2 |            13
     3 |             0
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             2
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            13

graph20_70_357.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            46
     2 |             4
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            14

graph20_70_949.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            35
     2 |            10
     3 |             9
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             2
    15 |             0
    16 |             0
    17 |             0
    18 |             0
    19 |            12

graph20_70_280.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            35
     2 |            13
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             1
    18 |             3
    19 |            12

graph20_70_492.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            50
     2 |             4
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |             9

graph20_70_419.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            34
     2 |             7
     3 |             4
     4 |             7
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             0
    18 |             5
    19 |            10

graph20_70_688.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            35
     2 |             6
     3 |            10
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            17

graph20_70_450.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            53
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            13

graph20_70_883.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            45
     2 |             7
     3 |             3
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             0
    17 |             0
    18 |             4
    19 |             7

graph20_70_111.txt: 
Min Cuts: 70 
S Size | Number of Cuts
     1 |            52
     2 |             7
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
