graph20_70_577.txt: 
Min Cuts: 38 
S Size | Number of Cuts
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            17

graph20_70_975.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            19
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             4
    19 |            19

graph20_70_621.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            17
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             4
    19 |            18

graph20_70_32.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             3
    19 |            17

graph20_70_736.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            19
     2 |             1
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             3
    19 |            17

graph20_70_133.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             4
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            15

graph20_70_894.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            18
     2 |             5
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            19

graph20_70_145.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            16

graph20_70_854.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             2
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |            19

graph20_70_633.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            15
     2 |             6
     3 |             0
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             4
    19 |            17

graph20_70_483.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            19
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             3
    19 |            16

graph20_70_733.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             4
    19 |            16

graph20_70_716.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             5
    19 |            15

graph20_70_434.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             2
    18 |             1
    19 |            17

graph20_70_1000.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             4
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             8
    19 |            16

graph20_70_767.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             3
    19 |            15

graph20_70_982.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             6
    19 |            18

graph20_70_866.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            17

graph20_70_372.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             6
    19 |            17

graph20_70_892.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            17
     2 |             2
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             4
    19 |            15

graph20_70_848.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             2
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             9
    19 |            14

graph20_70_257.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            19
     2 |             0
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             4
    18 |             6
    19 |            12

graph20_70_585.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            14
     2 |             2
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             3
    17 |             1
    18 |             6
    19 |            12

graph20_70_292.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            18
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             2
    16 |             1
    17 |             3
    18 |             5
    19 |            12

graph20_70_774.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            14
     2 |             4
     3 |             4
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             4
    19 |            15

graph20_70_575.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            16

graph20_70_536.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            19
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             3
    19 |            15

graph20_70_222.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            16

graph20_70_645.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            18
     2 |             2
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            17

graph20_70_869.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            19
     2 |             2
     3 |             0
     4 |             2
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             3
    19 |            16

graph20_70_436.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             4
     3 |             0
     4 |             2
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            16

graph20_70_409.txt: 
Min Cuts: 44 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             1
    18 |             1
    19 |            18

graph20_70_392.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             5
    19 |            15

graph20_70_60.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             6
    19 |            17

graph20_70_37.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |            16

graph20_70_407.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            20
     2 |             4
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |            18

graph20_70_487.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            14
     2 |             6
     3 |             3
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             6
    19 |            14

graph20_70_180.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             4
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             2
    19 |            17

graph20_70_826.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            16
     2 |             4
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |            16

graph20_70_213.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            14
     2 |             5
     3 |             4
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             7
    19 |            14

graph20_70_390.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             5
    19 |            17

graph20_70_904.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             5
    19 |            16

graph20_70_591.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            13
     2 |             5
     3 |             2
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             6
    19 |            17

graph20_70_400.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             2
    17 |             1
    18 |             7
    19 |            14

graph20_70_235.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             6
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             5
    19 |            15

graph20_70_807.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             6
    19 |            17

graph20_70_547.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             3
    18 |             8
    19 |            12

graph20_70_650.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            16
     2 |             3
     3 |             0
     4 |             0
     5 |             1
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             1
    17 |             2
    18 |             3
    19 |            16

graph20_70_256.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             2
    17 |             1
    18 |             5
    19 |            13

graph20_70_548.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             3
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            17

graph20_70_459.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            12
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             9
    19 |            17

graph20_70_622.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            15
     2 |             6
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             2
    19 |            18

graph20_70_192.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            20
     2 |             0
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             2
    19 |            18

graph20_70_511.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             2
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            19

graph20_70_992.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            13
     2 |             6
     3 |             5
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            17

graph20_70_858.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             3
    17 |             2
    18 |             6
    19 |            13

graph20_70_713.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            14
     2 |             7
     3 |             4
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            15

graph20_70_451.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            15
     2 |             3
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             0
    16 |             1
    17 |             2
    18 |             3
    19 |            17

graph20_70_79.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |            18

graph20_70_970.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             2
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             3
    19 |            18

graph20_70_629.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             1
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             2
    18 |             3
    19 |            14

graph20_70_971.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            15
     2 |             7
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             1
    18 |             3
    19 |            17

graph20_70_526.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            16
     2 |             6
     3 |             1
     4 |             1
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            15

graph20_70_107.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             6
    19 |            17

graph20_70_158.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            13
     2 |             3
     3 |             1
     4 |             4
     5 |             1
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             1
    19 |            19

graph20_70_329.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             6
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             5
    19 |            13

graph20_70_701.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             1
     7 |             0
     8 |             0
     9 |             1
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             4
    19 |            17

graph20_70_554.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             1
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             8
    19 |            16

graph20_70_614.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |            18

graph20_70_953.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            16
     2 |             7
     3 |             2
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            14

graph20_70_481.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            16
     2 |             5
     3 |             1
     4 |             2
     5 |             1
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             2
    19 |            16

graph20_70_308.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             5
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             5
    19 |            16

graph20_70_228.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             6
    19 |            17

graph20_70_278.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             6
     3 |             0
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             2
    18 |             2
    19 |            15

graph20_70_318.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             2
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             1
    18 |             8
    19 |            14

graph20_70_247.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            14
     2 |             6
     3 |             2
     4 |             1
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            19

graph20_70_765.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            19
     2 |             4
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             6
    19 |            15

graph20_70_514.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             1
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             1
    16 |             1
    17 |             2
    18 |             4
    19 |            15

graph20_70_45.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            18
     2 |             4
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             2
    19 |            19

graph20_70_418.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            14
     2 |             7
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |            17

graph20_70_144.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             1
     4 |             0
     5 |             1
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             2
    19 |            19

graph20_70_255.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            14
     2 |             6
     3 |             3
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             7
    19 |            12

graph20_70_589.txt: 
Min Cuts: 45 
S Size | Number of Cuts
     1 |            15
     2 |             2
     3 |             0
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
